OBJECTID,FID_precipitation_Output_Features,lat,lon,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
6216,16821,34.375,117.125,895.447,1135.515,944.178,643.2,754.262,598.208,845.089,810.231,872.046,728.183,1184.922,805.959,1065.79,829.178,954.157,1239.401,902.944,1008.098,626.203,701.927,614.086,845.723,775.466,952.909,821.531,753.881,995.443,737.695,669.384,668.032,682.001,880.556,763.095,584.922,898.848,863.334,902.571,915.102,603.672,753.737,527.193,609.604,1052.347,769.31,807.148,804.922,771.212,811.615,868.771,725.641,1078.359,615.068,895.239,719.509,540.097,1149.095,789.459,1049.437,843.043,917.688,841.791,736.06,613.252,734.408,643.597,668.552,797.74,878.313,803.303
13056,26960,44.375,91.875,77.834,75.361,46.854,66.897,66.286,65.208,83.365,53.888,57.123,45.786,103.228,88.281,62.807,106.227,50.618,48.006,64.918,42.491,73.796,48.756,63.658,72.205,42.148,70.963,67.036,85.01,35.508,73.143,70.499,60.42,74.156,106.278,59.5,61.132,47.362,78.459,120.6,31.017,90.219,95.117,94.554,55.406,74.133,90.285,63.707,70.309,99.355,93.679,69.422,40.416,83.945,56.748,44.765,45.363,48.034,59.449,28.877,75.062,37.791,62.487,32.456,37.621,68.444,37.256,34.479,37.534,80.137,91.967,86.081
13891,28873,46.125,122.125,427.086,498.05,286.541,309.138,368.75,499.019,528.902,284.671,375.764,628.266,394.965,395.562,625.883,355.009,277.869,457.117,392.753,403.454,389.474,255.661,317.256,566.067,433.772,419.995,263.655,457.906,417.056,390.112,386.687,386.789,366.341,297.793,306.349,451.805,296.609,530.448,495.068,485.315,494.468,477.892,524.628,268.663,685.199,486.475,344.99,475.805,529.347,309.557,357.999,324.385,528.437,354.154,264.015,259.883,297.562,385.416,291.668,530.107,407.399,314.058,419.191,356.701,317.003,430.1,521.181,599.263,319.13,371.288,425.704
15117,33740,50.875,122.875,529.607,592.381,408.718,527.938,448.311,500.64,447.519,467.18,492.554,478.026,510.983,543.169,494.479,473.714,536.054,518.821,396.236,422.819,476.94,414.386,414.858,526.183,469.316,394.709,490.983,352.742,350.119,483.504,382.467,616.463,515.06,328.876,575.952,510.124,546.062,489.045,662.512,471.808,408.662,405.071,524.975,553.979,555.472,522.24,423.272,619.565,467.911,440.946,545.984,446.609,678.579,469.898,408.058,484.152,349.156,562.665,455.859,410.055,511.425,340.949,444.884,546.291,474.906,496.114,535.623,613.493,351.677,368.202,505.25
9492,21621,39.125,101.125,178.931,139.531,135.037,154.455,158.385,146.629,201.643,171.006,130.156,97.172,180.583,109.374,144.901,128.728,79.629,152.87,188.139,110.339,125.001,159.267,136.296,159.372,149.622,169.28,151.799,151.744,125.685,160.618,152.137,196.486,136.98,222.11,116.854,144.743,133.317,219.017,111.571,106.974,136.352,148.717,170.311,120.198,144.0,108.594,159.004,185.03,152.81,154.403,182.397,111.291,160.394,122.731,145.646,127.74,185.271,167.815,108.932,164.816,139.426,234.598,175.301,149.683,175.884,123.003,164.463,142.23,162.058,156.776,166.03
19,1174,19.125,109.375,1288.165,1486.783,2269.002,2488.654,1931.331,2916.758,1998.4,2177.322,2007.235,2037.739,1826.752,1624.688,2432.446,1812.557,1708.014,2225.778,2622.989,1728.864,1694.485,1761.351,1248.033,1240.511,2158.264,1717.899,2354.247,2342.634,1960.189,2355.569,1792.445,1573.765,2481.66,1364.198,2347.992,2045.279,1937.796,1934.773,1529.709,1726.816,2137.675,1419.049,2094.742,2124.172,2372.035,1575.604,1830.943,1890.146,2473.06,2006.312,2121.116,2409.826,1745.282,2701.503,2488.064,2410.231,2264.252,1517.277,1490.582,2056.169,1829.647,1777.638,2192.284,2401.919,1734.199,2805.623,2543.19,2482.048,2135.027,2230.26,2438.196
6168,16773,34.375,105.125,530.475,712.064,538.854,554.137,537.226,511.534,626.346,499.644,574.775,498.289,591.619,637.819,520.551,681.632,548.555,563.573,701.149,477.465,617.227,779.632,632.265,437.311,620.421,422.392,466.569,569.301,504.64,614.004,565.599,519.889,658.7,485.651,561.273,606.131,420.702,648.06,728.338,660.222,421.055,450.603,672.117,537.151,709.549,462.755,612.065,641.822,469.738,478.758,457.775,355.092,562.292,531.575,503.201,474.661,484.291,664.994,483.878,544.479,472.791,533.798,515.128,514.246,470.04,597.022,510.529,695.46,616.592,487.778,514.137
10848,23465,40.875,114.125,395.279,505.711,442.154,303.854,344.24,379.205,453.428,365.638,430.59,414.336,463.145,610.477,311.468,458.433,336.975,350.876,528.93,222.179,359.307,523.519,366.167,392.909,350.569,377.482,354.092,465.673,420.198,350.659,470.718,369.413,486.315,515.538,312.864,385.015,324.274,375.077,296.782,422.547,348.141,359.614,373.59,293.637,502.252,444.414,424.863,291.096,412.455,526.246,464.018,250.407,449.337,297.764,368.85,334.529,381.742,474.23,447.843,311.385,301.324,321.334,432.643,273.471,433.291,257.102,473.121,444.607,333.661,360.511,492.241
1313,8316,26.125,102.875,1177.152,956.003,889.306,930.847,1079.254,837.407,1283.921,1049.571,1015.115,1224.364,822.557,1213.224,692.672,1268.491,924.033,945.882,1061.615,1321.755,1173.26,1009.926,1418.813,861.585,1109.555,1019.917,946.096,1126.312,1135.498,780.116,987.083,1015.667,1035.361,1020.221,1016.548,992.531,892.654,1175.598,982.894,1079.399,1169.853,938.836,852.693,715.897,1070.252,1127.153,913.686,900.559,1173.683,1187.76,1068.873,1337.263,1126.507,1115.849,1072.075,1312.985,1135.354,808.167,976.765,922.239,1013.816,1183.019,1177.036,834.141,963.991,767.494,871.457,833.294,1114.107,1102.832,1119.895
9433,21562,39.125,86.375,64.691,79.319,74.61,69.862,74.846,38.875,71.56,29.651,18.796,20.052,62.996,35.181,12.752,25.002,128.252,25.789,72.834,58.655,80.76,77.908,60.856,105.491,39.096,112.046,81.999,63.821,119.183,52.991,107.269,52.316,44.12,87.444,35.677,161.644,99.421,36.524,97.785,81.656,18.723,75.408,103.237,113.118,76.271,120.215,143.684,107.476,21.16,69.633,93.743,62.356,108.444,72.426,77.281,20.522,67.812,80.758,48.581,119.806,52.862,160.038,132.134,49.319,83.351,49.783,77.51,151.529,40.55,72.813,44.393
14951,32461,49.625,123.125,494.912,536.626,294.977,567.757,520.701,471.61,444.785,470.805,471.053,463.667,474.713,497.266,529.86,494.175,459.549,519.434,347.236,429.352,466.776,412.81,397.092,502.915,470.59,402.145,483.231,357.539,322.938,472.434,346.831,508.529,472.198,345.237,666.049,504.76,452.893,493.018,608.105,504.348,444.326,390.137,580.895,507.422,543.782,571.771,412.118,556.665,440.538,353.093,553.704,436.665,806.49,399.172,388.716,400.901,396.869,506.866,373.805,413.031,439.553,280.113,425.363,484.918,469.313,497.436,510.462,577.264,361.118,365.176,444.785
11627,24514,41.875,120.375,520.674,651.623,606.885,491.835,347.407,609.367,647.12,443.719,535.185,419.352,323.387,599.351,366.984,422.604,583.305,536.668,605.324,497.022,442.838,383.747,374.048,687.056,485.261,455.624,434.988,496.632,544.866,544.006,483.305,586.308,488.761,535.898,309.734,286.215,301.156,391.529,488.757,586.169,564.986,458.927,361.482,475.942,633.929,534.247,361.616,603.291,688.355,548.579,590.971,428.368,707.334,341.18,368.085,382.41,432.711,424.086,374.533,475.429,364.714,457.294,376.972,296.182,621.081,405.395,589.985,360.421,317.205,478.166,555.296
4601,14409,32.125,90.125,437.196,422.506,417.713,449.475,464.325,401.161,455.088,391.916,331.941,295.611,266.191,283.816,346.415,308.542,384.334,493.856,361.424,415.758,366.923,458.019,390.075,443.232,405.659,535.934,285.159,392.138,489.852,327.792,417.689,399.48,340.587,382.064,586.17,482.44,468.064,370.726,376.898,498.733,310.073,387.746,478.219,496.06,482.791,473.525,370.625,463.047,293.88,414.147,446.115,423.19,448.118,464.578,404.3,349.695,435.798,551.39,517.422,525.92,314.179,512.585,616.323,414.281,461.818,628.848,446.917,456.237,498.389,277.963,671.778
2712,11422,29.125,111.375,1466.441,1289.298,1176.398,1223.346,1631.384,1415.115,1738.433,1048.233,1249.936,1342.955,1503.206,1253.6,1191.69,1259.392,1472.187,1152.079,1417.193,1384.814,1071.357,1588.752,1084.562,1534.377,1711.419,1033.306,1032.222,1659.655,1109.772,1386.896,1055.644,1551.496,963.43,992.626,1797.696,1087.584,1409.669,1391.652,1285.634,1071.006,1184.204,1269.124,1148.538,1574.428,1242.601,1269.517,1175.423,1630.439,1290.037,1488.408,1231.681,1159.889,1709.14,1512.774,1287.484,1120.973,1935.705,1335.344,1325.817,1229.041,1289.822,1125.74,1368.972,1184.458,1628.966,785.991,1507.612,1123.002,1262.849,1400.875,1681.602
9467,21596,39.125,94.875,40.699,53.021,41.23,41.58,43.806,23.471,30.361,22.653,13.449,15.762,28.797,35.713,14.029,16.242,26.961,33.875,34.221,13.76,25.072,51.887,23.147,37.198,36.998,43.24,45.218,58.036,32.493,31.975,28.888,50.462,31.476,71.593,19.589,44.513,47.275,30.728,31.636,18.542,25.43,39.001,36.769,31.54,23.857,31.633,39.388,39.19,27.585,21.367,27.195,28.274,29.095,32.029,38.728,20.884,32.857,35.754,30.198,32.19,47.966,45.307,25.345,24.184,42.253,43.408,50.545,43.485,42.464,42.008,47.723
3449,12653,30.375,99.125,683.084,644.003,602.059,626.809,690.043,514.702,833.53,675.676,666.023,629.434,580.056,508.698,764.204,612.686,748.807,600.14,620.199,822.772,758.356,428.661,620.881,618.348,804.14,382.232,584.374,517.656,790.383,482.545,561.896,557.557,549.787,599.79,692.511,579.415,694.203,470.283,583.557,680.378,585.998,743.099,550.007,723.507,686.416,709.409,465.275,758.079,462.665,742.826,701.959,564.679,1013.988,726.665,734.339,663.208,634.068,810.668,880.475,692.942,570.228,548.77,672.961,492.047,652.567,490.237,562.02,588.061,516.874,521.541,682.204
2906,11720,29.375,121.875,1475.122,1574.863,1868.729,1417.597,1480.089,1449.143,1862.682,1272.632,1404.749,1435.505,1460.861,1448.163,1507.492,1641.339,1565.86,1128.105,1170.059,1408.231,1494.975,863.993,1155.081,1330.222,1529.159,1148.203,1422.153,1699.432,1636.774,1690.699,1596.593,1743.577,1326.556,1238.782,1441.178,1484.758,1439.918,1577.295,1506.52,1448.221,1198.153,1591.174,1320.326,1892.226,1568.924,1216.17,1728.325,1539.298,1554.001,1396.247,1322.207,1706.191,1575.76,1573.706,1608.353,1522.378,1879.545,917.828,1366.406,1701.925,1464.386,1400.892,1469.143,1517.74,1799.779,1252.998,1978.753,1429.392,1638.38,1459.641,1023.209
9985,22331,39.875,86.625,47.843,61.542,53.578,52.766,66.24,41.604,68.18,32.279,21.826,17.592,54.522,42.272,16.628,26.591,85.777,22.9,62.635,57.772,71.946,46.692,30.789,71.792,30.571,84.13,65.636,57.958,95.872,56.078,87.8,36.92,39.002,75.568,39.335,126.736,75.846,33.409,57.17,62.439,17.757,78.421,81.397,68.128,83.543,99.453,115.655,83.888,23.8,67.353,72.153,52.775,83.5,65.178,59.258,32.723,63.92,75.204,53.916,92.434,45.619,119.068,96.385,41.676,60.282,44.253,53.83,114.775,39.299,66.473,59.226
13913,28895,46.125,127.625,577.166,534.628,563.626,591.386,677.918,581.338,503.651,741.404,628.142,639.606,427.137,603.137,708.258,555.393,557.011,717.441,531.517,565.1,549.457,441.499,528.405,582.364,404.759,623.096,541.505,512.071,526.685,438.199,452.817,582.047,516.474,396.329,553.402,620.561,486.9,532.124,603.199,691.655,475.134,676.119,637.031,481.264,510.62,622.16,529.515,584.699,697.345,514.679,500.842,583.438,616.187,385.144,570.023,351.086,600.993,528.249,470.713,505.7,531.404,375.356,453.545,534.172,521.504,438.713,646.51,681.897,376.195,436.491,622.956
797,6779,24.625,102.625,1246.684,829.768,870.005,917.068,1036.419,850.6,1115.256,998.729,893.866,1269.045,928.351,1048.553,779.17,1273.234,890.708,930.924,1101.014,1173.387,1297.198,928.726,1134.081,870.321,1131.318,1215.576,1059.984,1268.099,1129.793,1060.237,1280.238,887.026,1062.437,958.772,875.631,1112.648,912.564,1253.875,830.732,1122.502,1370.703,771.951,822.347,805.358,1081.336,1147.089,752.903,833.986,1256.62,1076.634,1040.811,1302.345,1142.855,1426.339,986.169,1222.888,1081.001,887.015,1075.057,1007.24,1056.719,1058.926,1097.25,697.964,894.32,743.781,821.148,902.0,1007.012,1133.704,1090.601
13263,27356,44.625,126.875,613.859,502.922,532.024,568.563,657.76,617.377,630.274,657.694,748.984,718.365,426.593,641.622,690.806,626.129,537.328,702.452,609.8,573.733,622.381,453.886,521.368,600.012,508.115,660.682,547.792,549.896,483.677,501.715,490.973,571.243,434.921,445.311,614.495,621.986,479.676,657.877,642.811,681.239,659.923,709.918,606.432,461.521,533.095,707.703,483.202,546.334,776.081,575.113,551.993,480.767,718.818,503.441,550.25,491.345,593.212,585.109,576.504,649.154,513.2,448.613,520.839,553.973,709.7,443.858,693.864,751.509,379.188,508.084,748.933
10659,23209,40.625,114.125,406.836,522.782,454.349,302.562,358.128,398.58,473.309,391.967,446.921,426.487,462.538,618.55,315.141,471.429,347.055,339.054,547.964,231.999,374.147,567.393,375.163,422.444,363.436,395.73,347.537,505.129,427.765,357.829,487.823,374.838,490.384,523.921,316.825,399.902,338.48,397.501,290.512,428.932,366.644,389.236,406.528,326.1,509.076,460.059,442.005,292.445,424.03,553.228,482.999,266.874,448.056,280.946,373.773,342.079,393.502,465.347,462.79,334.384,310.876,359.024,445.051,294.94,438.073,281.682,483.828,463.653,349.077,368.279,509.573
11744,24695,42.125,101.625,105.958,66.048,83.825,76.997,107.046,99.124,86.458,129.093,60.574,58.034,162.707,139.406,58.93,78.886,63.837,74.204,139.891,92.419,113.347,71.745,70.353,184.774,69.846,131.947,39.962,160.328,82.606,123.86,82.379,118.113,78.599,171.783,78.701,130.145,41.029,45.36,62.813,62.536,41.255,38.904,65.062,44.012,104.197,94.826,107.435,106.467,150.125,164.497,96.075,143.722,55.958,140.178,80.478,35.001,86.708,111.299,37.706,75.445,68.514,97.199,75.336,34.045,72.351,102.913,97.222,85.422,63.997,80.051,117.108
14611,30950,48.125,129.375,691.157,588.536,590.973,715.88,582.641,618.97,448.295,714.266,621.764,666.641,561.993,722.513,750.807,674.768,659.521,818.427,513.697,552.584,605.04,556.326,576.388,698.51,467.194,720.411,622.172,653.73,643.726,494.365,538.893,553.475,574.775,514.944,602.008,674.165,522.86,666.618,637.924,830.805,452.602,729.753,574.717,513.365,710.892,723.199,540.507,675.298,629.413,615.225,515.648,713.61,607.569,466.604,570.628,437.268,556.525,745.807,562.147,639.857,555.699,469.708,477.146,769.364,641.486,637.077,773.249,744.822,466.904,607.693,714.425
218,4766,22.625,111.375,1634.046,1554.934,2051.036,2006.845,1996.3,1894.589,1922.515,1872.499,1120.88,2082.34,1317.89,2269.311,1641.619,2138.5,1496.988,1185.514,1561.44,2164.056,1858.37,1667.047,1903.215,2072.788,2174.68,1623.216,2226.539,2206.011,1640.303,2238.208,2123.277,1345.221,1779.67,1731.679,1482.074,2441.462,1879.627,2145.45,1734.984,2021.397,1702.083,1895.809,1875.428,1528.539,1595.772,1537.511,1883.243,1894.89,2308.477,1952.583,1763.757,2483.916,1778.162,1644.056,1341.983,2057.066,2113.91,1251.618,1523.968,1631.788,1960.576,1247.898,2270.231,1768.496,1858.575,1484.852,2102.434,2273.758,1963.191,1940.571,2366.725
6507,17292,34.875,106.875,570.041,711.537,526.314,554.146,618.751,535.243,680.729,551.418,618.592,524.251,642.342,581.524,445.506,715.693,568.323,585.863,742.748,520.251,670.357,641.555,709.371,422.805,606.339,446.299,488.968,543.104,557.312,775.632,581.966,449.099,594.313,460.887,632.955,748.1,425.297,743.467,679.695,533.921,433.618,531.632,623.537,575.251,723.902,359.122,588.778,513.388,486.587,402.961,642.517,346.136,620.328,507.693,471.927,538.941,582.524,709.134,468.649,534.249,511.631,483.844,442.143,467.174,646.39,669.898,526.564,782.657,640.179,498.185,477.252
9164,21135,38.625,107.625,266.298,363.035,189.649,279.031,278.773,289.281,258.687,250.948,296.775,151.933,259.395,313.401,332.264,431.332,198.045,227.762,435.776,145.043,210.368,375.803,382.066,225.677,258.237,233.28,170.14,373.179,212.489,200.681,428.267,299.925,331.049,252.303,178.441,212.509,164.457,251.297,340.739,309.775,190.908,200.584,281.349,355.376,246.526,244.084,340.419,200.587,278.466,324.898,292.699,196.78,304.36,215.72,166.554,314.16,347.844,328.671,263.514,148.104,240.98,255.672,284.889,237.461,289.749,235.612,338.122,244.278,291.198,239.643,353.636
9379,21431,38.875,117.625,466.466,907.08,583.904,468.716,487.121,761.883,830.591,669.198,679.737,453.043,421.757,678.663,495.94,702.874,575.285,489.26,943.54,390.171,654.962,628.85,333.149,741.109,504.618,671.689,394.581,655.056,534.989,530.415,576.857,930.893,617.708,586.318,442.889,487.683,468.025,549.253,627.321,686.399,542.453,666.104,622.837,339.338,760.123,654.854,401.019,521.372,591.832,683.09,539.474,390.604,652.496,428.087,443.695,452.594,328.737,561.228,601.947,613.887,441.456,536.776,532.761,535.624,442.181,551.641,702.653,532.013,446.133,550.287,663.332
6204,16809,34.375,114.125,770.564,975.727,659.854,601.757,546.182,599.642,912.664,766.977,831.855,762.126,924.651,478.184,542.74,628.097,753.467,827.963,1046.855,566.534,423.135,857.623,517.01,678.223,698.623,717.832,690.482,786.088,792.275,616.399,726.478,698.857,570.022,812.204,677.769,529.895,776.148,863.352,1050.048,742.582,425.439,665.053,547.636,694.228,816.389,644.588,652.294,620.187,821.089,615.067,811.13,467.546,930.2,679.332,923.901,520.866,613.439,1041.839,868.23,773.932,740.466,725.858,768.741,775.418,701.288,672.416,623.698,493.571,607.65,774.773,855.28
3068,12082,29.875,84.375,1023.052,943.725,885.662,704.994,771.2,730.794,789.813,712.272,836.552,598.91,693.464,654.818,621.729,690.026,850.587,908.613,540.937,551.233,514.223,705.387,611.149,553.915,627.364,915.871,508.979,824.228,817.718,962.315,697.389,1003.05,853.531,789.013,1063.599,920.237,869.221,1002.052,525.958,773.661,816.013,610.22,665.054,832.111,906.763,529.792,576.016,502.882,563.167,808.811,744.091,976.026,767.735,897.493,1130.088,816.106,979.315,689.761,758.523,569.75,732.508,699.864,874.885,550.705,834.473,980.582,599.812,727.84,378.168,925.471,362.286
12359,25681,43.125,92.125,52.911,50.564,30.946,43.08,46.131,35.29,57.181,35.841,31.709,26.97,59.698,67.751,28.1,47.995,27.658,37.498,50.89,40.567,32.347,46.152,28.969,47.806,70.205,35.569,34.482,75.992,24.391,43.183,42.6,34.98,47.206,42.964,37.896,43.36,37.112,51.762,58.011,9.948,30.105,40.704,78.357,34.167,81.817,51.888,37.88,44.342,60.127,63.976,40.041,24.501,59.755,29.583,29.069,28.068,30.553,37.753,14.991,50.153,21.74,50.051,20.049,20.007,38.811,17.602,31.151,16.5,37.885,66.568,47.298
4553,14278,31.875,121.375,1177.3,1259.791,1363.74,1368.009,1266.45,1203.671,1366.659,1224.477,1407.034,1486.026,1167.265,1092.392,1445.007,1229.947,1318.341,1193.502,912.067,1115.094,1035.352,870.344,866.574,987.326,1208.746,829.137,1115.343,1008.73,1166.449,1329.724,1210.193,1441.765,616.42,996.046,1212.851,1107.049,1107.701,1108.895,1066.928,1541.443,1158.413,1450.893,820.42,1300.613,1303.158,1642.156,950.117,1442.89,845.382,982.55,948.308,1227.568,1145.279,1315.037,1415.76,1320.177,1326.404,953.444,1037.231,936.934,1135.055,1198.943,1147.438,1345.664,1154.898,1023.164,1115.316,1087.604,1347.865,1179.047,1887.216
2240,10626,28.375,104.375,1176.913,1365.404,1141.633,1119.412,1056.415,1140.503,1409.288,967.211,1223.464,1208.403,1084.768,1156.614,908.118,1261.872,1110.963,1000.649,1212.642,1200.833,1102.01,1193.327,1231.325,1045.03,1087.682,940.131,788.553,1334.933,1178.622,1066.931,1113.492,1032.506,1011.644,1138.783,918.022,1028.811,944.344,1180.878,1240.112,1030.185,1000.444,909.547,1213.841,1019.748,1031.115,1082.71,937.786,812.759,924.694,941.902,907.015,912.827,916.198,1246.548,863.207,1004.388,1024.282,929.248,807.701,994.558,808.509,926.774,995.171,758.187,968.724,588.528,1119.387,1178.086,1284.984,1286.175,1363.907
5061,15041,32.625,120.125,1033.857,1084.263,1279.428,1042.675,1011.516,967.546,1363.502,771.788,1507.692,1043.692,1144.77,1072.075,1441.124,950.506,1281.916,1121.359,1035.636,1329.147,812.085,817.064,742.953,1080.701,1162.398,811.421,1204.265,856.059,1202.854,1103.661,812.828,1143.756,483.948,1015.287,1213.893,943.921,885.64,1070.775,1039.935,1195.785,1023.131,1238.878,963.688,1194.71,1095.542,1559.8,947.808,1304.681,679.923,783.852,1071.147,834.703,1380.675,991.92,1040.169,861.142,994.703,1249.171,740.705,1058.611,1064.429,1109.671,866.751,1113.836,987.798,1151.438,871.945,797.63,1148.711,1109.512,1788.169
